arrival_time,start_time,finish_time,wait_time,queue_length
23-06-2023 19.37,23-06-2023 20.02,2023-06-23 20:13:56,25.85,36.0
15-11-2023 04.37,15-11-2023 04.57,2023-11-15 05:08:10,19.68,29.0
14-03-2024 11.44,14-03-2024 11.58,2024-03-14 12:10:30,14.12,32.0
2023/05/30 07:18:12,30-05-2023 07.31,2023-05-30 07:38:18,13.63,18.0
29-06-2023 13.38,29-06-2023 13.56,2023-06-29 14:06:55,18.34,32.0
30-03-2023 3.02,30-03-2023 3.02,2023-03-30 03:10:07.200000000,7.87,45.0
17-03-2024 23.44,18-03-2024 00.00,2024-03-18 00:16:58,15.75,31.0
24-06-2023 09.19,24-06-2023 09.49,2023-06-24 09:51:49,30.09,55.0
18-10-2023 08.42,18-10-2023 08.56,2023-10-18 09:05:13,13.88,0.0
28-05-2023 02.46,28-05-2023 03.06,2023-05-28 03:12:15,19.65,37.0
14-04-2023 12.05,14-04-2023 12.32,2023-04-14 12:48:54,26.56,30.0
2023/04/14 04:42:24,14-04-2023 05.12,2023-04-14 05:14:35,30.12,53.0
18-12-2023 21.04,2023-12-18 21:26,2023-12-18 21:32:16,22.52,25.0
2023/08/20 02:36:44,20-08-2023 03.06,20-08-2023 03:21:41.966138,30.0,36.0
30-03-2023 5.34,30-03-2023 5.36,2023-03-30 05:51:19.800000000,15.03,50.0
28-09-2023 01.48,28-09-2023 02.04,2023-09-28 02:09:59,16.13,195.0
22-07-2023 18.39,22-07-2023 19.09,2023-07-22 19:13:51,29.44,73.0
29-07-2023 18.50,2023-07-29 19:14,2023-07-29 19:16:04,24.07,38.0
21-05-2023 12.29,21-05-2023 12.52,2023-05-21 13:04:26,23.7,24.0
28-03-2024 18.49,28-03-2024 19.06,2024-03-28 19:17:10,17.53,15.0
30-09-2023 16.24,30-09-2023 16.44,2023-09-30 16:55:38,19.27,21.0
09-04-2023 23.26,09-04-2023 23.52,2023-04-10 00:10:37,26.23,26.0
04-02-2024 06.31,04-02-2024 06.55,2024-02-04 07:07:00,23.35,42.0
30-03-2023 21.09,30-03-2023 21.11,2023-03-30 21:15:36.000000000,3.75,158.0
19-07-2023 07.11,19-07-2023 07.39,2023-07-19 07:52:59,28.37,50.0
03-05-2023 18.00,03-05-2023 18.17,2023-05-03 18:28:04,17.43,20.0
17-06-2023 20.00,17-06-2023 20.20,2023-06-17 20:27:20,19.71,37.0
23-02-2024 17.39,23-02-2024 18.20,2024-02-23 18:28:32,40.86,72.0
12-05-2023 14.32,12-05-2023 15.10,2023-05-12 15:27:47,38.78,55.0
23-10-2023 03.00,23-10-2023 03.25,2023-10-23 03:33:00,24.84,45.0
29-01-2024 05.40,29-01-2024 06.13,2024-01-29 06:22:16,33.09,34.0
17-05-2023 05.23,17-05-2023 05.55,2023-05-17 06:01:47,31.96,61.0
11-05-2023 03.51,11-05-2023 04.23,2023-05-11 04:40:00,31.49,44.0
30-03-2023 18.31,30-03-2023 18.40,2023-03-30 18:54:00.000000000,76.37,30.0
25-05-2023 01.31,25-05-2023 01.48,2023-05-25 02:02:33,16.81,39.0
02-06-2023 09.02,02-06-2023 09.29,2023-06-02 09:33:44,26.68,44.0
10-08-2023 09.58,10-08-2023 10.27,2023-08-10 10:37:22,28.65,38.0
05-06-2023 02.11,05-06-2023 02.37,05-06-2023 02:50:49.193022,26.66,33.0
12-07-2023 16.50,12-07-2023 17.13,2023-07-12 17:21:29,22.32,32.0
29-09-2023 22.37,29-09-2023 23.01,2023-09-29 23:11:06,100.56,42.0
08-09-2023 20.29,08-09-2023 20.50,2023-09-08 21:05:09,20.57,28.0
30-03-2023 6.51,30-03-2023 6.51,2023-03-30 06:54:59.800000000,3.33,24.0
05-05-2023 18.50,2023-05-05 19:08,2023-05-05 19:10:45,18.5,26.0
14-06-2023 09.26,14-06-2023 09.46,2023-06-14 09:53:11,20.29,31.0
30-03-2023 1.58,30-03-2023 1.59,2023-03-30 02:00:30.400000000,0.89,27.0
03-01-2024 03.09,03-01-2024 03.26,2024-01-03 03:31:45,17.61,27.0
16-09-2023 00.12,16-09-2023 00.29,2023-09-16 00:42:54,17.48,41.0
18-10-2023 05.31,18-10-2023 06.01,2023-10-18 06:15:29,29.76,36.0
30-03-2023 3.02,30-03-2023 3.07,2023-03-30 03:22:12.000000000,14.95,45.0
08-03-2024 11.50,08-03-2024 12.05,2024-03-08 12:09:29,14.93,23.0
06-02-2024 05.20,06-02-2024 05.39,2024-02-06 05:52:05,19.3,36.0
16-02-2024 12.27,16-02-2024 12.52,16-02-2024 13:06:53.823497,24.91,44.0
2023/11/20 09:15:18,2023-11-20 09:26,2023-11-20 09:31:00,11.15,6.0
05-05-2023 10.41,05-05-2023 10.53,2023-05-05 11:01:10,12.24,19.0
04-12-2023 16.00,04-12-2023 16.27,2023-12-04 16:38:25,26.59,46.0
23-07-2023 06.15,23-07-2023 06.39,2023-07-23 06:51:39,23.89,31.0
29-01-2024 05.16,2024-01-29 05:34,2024-01-29 05:46:48,17.63,21.0
21-03-2024 05.00,21-03-2024 05.23,2024-03-21 05:44:30,23.83,42.0
09-07-2023 11.38,09-07-2023 12.03,2023-07-09 12:13:28,25.55,33.0
28-02-2024 09.03,28-02-2024 09.24,2024-02-28 09:40:05,21.3,24.0
30-03-2023 8.42,30-03-2023 8.51,2023-03-30 09:04:55.400000000,13.14,47.0
12-08-2023 16.21,12-08-2023 16.41,2023-08-12 16:51:48,20.55,19.0
30-03-2023 21.09,30-03-2023 21.13,2023-03-30 21:26:19.200000000,12.47,44.0
2023/11/27 04:01:01,27-11-2023 04.29,2023-11-27 04:31:55,28.89,36.0
30-03-2023 20.49,30-03-2023 20.51,2023-03-30 21:04:48.199999999,12.87,22.0
18-09-2023 19.48,18-09-2023 20.04,18-09-2023 20:08:29.344619,15.5,22.0
03-05-2023 13.12,03-05-2023 13.29,2023-05-03 13:42:09,17.19,34.0
11-02-2024 23.25,11-02-2024 23.51,2024-02-11 23:53:20,25.55,42.0
09-10-2023 08.44,09-10-2023 09.08,2023-10-09 09:19:19,24.58,25.0
21-07-2023 22.11,21-07-2023 22.26,2023-07-21 22:28:35,,28.0
04-10-2023 05.35,04-10-2023 05.54,2023-10-04 06:14:41,19.01,26.0
01-07-2023 02.07,01-07-2023 02.22,2023-07-01 02:38:05,14.89,26.0
2023/09/18 08:09:07,18-09-2023 08.35,2023-09-18 08:47:50,26.59,46.0
09-05-2023 10.06,09-05-2023 10.43,2023-05-09 10:54:18,36.85,57.0
24-03-2024 20.20,24-03-2024 20.30,2024-03-24 20:41:33,10.78,9.0
17-07-2023 02.54,17-07-2023 03.27,2023-07-17 03:44:42,32.32,41.0
10-04-2023 23.34,10-04-2023 23.53,2023-04-11 00:01:59,18.44,38.0
31-07-2023 18.00,31-07-2023 18.24,2023-07-31 18:35:23,23.31,
2023/07/25 16:56:43,25-07-2023 17.23,2023-07-25 17:29:34,27.01,40.0
22-12-2023 17.34,22-12-2023 18.11,2023-12-22 18:20:26,36.61,39.0
02-02-2024 01.00,02-02-2024 01.17,2024-02-02 01:23:17,16.74,26.0
24-01-2024 05.59,24-01-2024 06.24,2024-01-24 06:36:06,24.42,35.0
19-05-2023 09.01,19-05-2023 09.23,2023-05-19 09:35:11,22.17,34.0
15-12-2023 08.18,15-12-2023 08.41,2023-12-15 08:52:38,23.32,53.0
25-12-2023 16.42,25-12-2023 16.53,2023-12-25 17:08:55,10.87,8.0
01-02-2024 05.11,01-02-2024 05.38,2024-02-01 05:54:50,27.46,37.0
25-04-2023 10.52,25-04-2023 11.04,2023-04-25 11:19:32,12.66,33.0
02-11-2023 17.01,02-11-2023 17.22,2023-11-02 17:32:58,20.9,35.0
16-06-2023 13.42,2023-06-16 14:08,2023-06-16 14:21:02,26.27,27.0
05-12-2023 10.22,05-12-2023 10.42,2023-12-05 10:55:01,20.1,19.0
08-09-2023 12.36,2023-09-08 13:00,08-09-2023 13:22:18.844863,23.81,36.0
28-05-2023 13.51,28-05-2023 14.12,2023-05-28 14:25:05,20.66,52.0
09-10-2023 17.18,09-10-2023 17.38,2023-10-09 17:52:44,20.8,17.0
05-03-2024 22.38,05-03-2024 23.00,2024-03-05 23:13:59,21.96,30.0
2024/03/03 04:19:43,03-03-2024 04.38,2024-03-03 04:50:06,18.62,20.0
26-09-2023 20.40,2023-09-26 21:01,2023-09-26 21:20:08,20.78,33.0
30-03-2023 8.42,30-03-2023 8.47,2023-03-30 09:00:23.000000000,12.6,47.0
01-07-2023 10.25,01-07-2023 10.48,01-07-2023 10:51:47.399249,23.72,37.0
18-05-2023 01.13,18-05-2023 01.36,2023-05-18 01:41:37,23.67,34.0
15-01-2024 18.30,15-01-2024 18.59,2024-01-15 19:09:37,28.79,32.0
11-12-2023 14.44,11-12-2023 14.58,2023-12-11 15:10:23,13.75,19.0
23-06-2023 09.28,23-06-2023 09.42,2023-06-23 09:47:50,13.83,169.0
07-07-2023 07.16,07-07-2023 07.44,2023-07-07 07:49:18,27.15,37.0
28-07-2023 16.53,28-07-2023 17.09,2023-07-28 17:26:49,16.05,28.0
03-01-2024 08.22,03-01-2024 08.23,2024-01-03 08:25:41,0.5,7.0
09-04-2023 19.31,09-04-2023 19.59,09-04-2023 20:15:17.804617,28.21,35.0
15-01-2024 23.01,15-01-2024 23.17,2024-01-15 23:31:10,15.65,19.0
02-03-2024 19.32,02-03-2024 20.02,2024-03-02 20:15:30,,57.0
08-06-2023 01.23,08-06-2023 01.34,2023-06-08 01:48:13,10.28,23.0
29-02-2024 04.37,2024-02-29 05:00,2024-02-29 05:19:19,23.2,18.0
2024/03/20 23:50:50,21-03-2024 00.10,21-03-2024 00:25:16.375096,20.09,29.0
10-05-2023 15.43,10-05-2023 16.03,2023-05-10 16:10:54,20.62,24.0
20-08-2023 20.20,20-08-2023 20.36,2023-08-20 20:43:05,16.03,24.0
31-07-2023 04.34,31-07-2023 04.51,2023-07-31 04:56:51,17.28,20.0
2023/09/18 14:39:30,18-09-2023 14.59,2023-09-18 15:15:26,20.22,28.0
24-08-2023 18.41,24-08-2023 19.11,2023-08-24 19:33:34,29.71,47.0
17-05-2023 20.08,17-05-2023 20.36,2023-05-17 20:45:50,28.19,43.0
13-03-2024 07.14,13-03-2024 07.37,2024-03-13 07:45:57,22.77,36.0
2024/01/09 05:48:26,09-01-2024 06.16,2024-01-09 06:21:05,28.03,58.0
17-12-2023 03.23,17-12-2023 03.43,2023-12-17 03:51:13,20.58,33.0
16-08-2023 05.19,16-08-2023 05.34,2023-08-16 05:45:37,15.22,16.0
08-04-2023 12.04,08-04-2023 12.26,2023-04-08 12:36:33,21.32,29.0
02-02-2024 17.33,02-02-2024 18.00,2024-02-02 18:06:48,90.86,23.0
30-03-2023 5.34,30-03-2023 5.36,2023-03-30 05:43:54.000000000,7.6,50.0
07-11-2023 22.30,07-11-2023 22.45,2023-11-07 22:55:47,14.35,19.0
02-05-2023 10.13,02-05-2023 10.45,2023-05-02 10:54:19,31.2,25.0
28-01-2024 05.15,28-01-2024 05.35,2024-01-28 05:58:12,19.34,36.0
23-02-2024 23.47,24-02-2024 00.09,2024-02-24 00:30:05,21.3,32.0
01-05-2023 06.53,01-05-2023 07.18,2023-05-01 07:26:15,24.98,39.0
28-08-2023 21.44,28-08-2023 22.11,2023-08-28 22:20:50,,16.0
25-11-2023 16.42,25-11-2023 17.05,2023-11-25 17:18:35,22.47,28.0
27-03-2024 19.03,27-03-2024 19.23,2024-03-27 19:35:50,19.62,29.0
28-08-2023 02.11,28-08-2023 02.37,2023-08-28 02:48:03,25.28,32.0
30-03-2023 10.31,30-03-2023 10.38,2023-03-30 10:47:40.400000000,9.29,32.0
30-03-2023 3.02,30-03-2023 3.08,2023-03-30 03:16:45.599999999,8.51,45.0
30-04-2023 12.40,30-04-2023 13.04,2023-04-30 13:07:05,23.59,25.0
26-05-2023 11.24,26-05-2023 11.48,2023-05-26 12:04:31,24.48,40.0
07-01-2024 11.36,07-01-2024 11.57,2024-01-07 12:03:47,20.93,13.0
30-03-2023 16.45,30-03-2023 16.45,2023-03-30 16:52:38.000000000,7.5,27.0
30-04-2023 16.32,2023-04-30 16:55,2023-04-30 17:11:29,23.39,39.0
27-02-2024 20.33,27-02-2024 20.51,2024-02-27 21:08:39,18.67,24.0
2023/11/11 08:39:04,11-11-2023 08.57,2023-11-11 09:09:53,18.22,31.0
23-11-2023 09.14,23-11-2023 09.38,2023-11-23 09:53:28,24.77,38.0
30-03-2023 16.45,30-03-2023 16.54,2023-03-30 17:11:31.400000000,17.39,27.0
21-05-2023 11.08,21-05-2023 11.36,2023-05-21 11:46:46,28.39,34.0
2023/09/17 21:42:26,17-09-2023 22.02,2023-09-17 22:11:40,,15.0
22-10-2023 00.14,22-10-2023 00.35,2023-10-22 00:43:37,20.56,36.0
07-06-2023 03.56,07-06-2023 04.11,2023-06-07 04:16:40,15.3,23.0
07-07-2023 13.55,07-07-2023 14.15,2023-07-07 14:24:23,19.92,10.0
2024/03/19 13:22:00,19-03-2024 13.31,2024-03-19 13:37:56,9.75,20.0
13-06-2023 13.39,13-06-2023 14.03,2023-06-13 14:12:45,23.81,38.0
2023/08/23 11:14:51,23-08-2023 11.37,2023-08-23 11:41:30,22.59,30.0
22-06-2023 21.28,22-06-2023 21.48,2023-06-22 21:57:58,19.44,16.0
2023/09/01 14:03:57,01-09-2023 14.30,2023-09-01 14:38:27,26.16,30.0
18-09-2023 23.49,19-09-2023 00.13,2023-09-19 00:24:24,24.23,24.0
25-03-2024 07.01,25-03-2024 07.11,2024-03-25 07:25:22,10.83,27.0
01-08-2023 23.37,02-08-2023 00.00,2023-08-02 00:05:17,23.14,20.0
31-03-2023 07.50,31-03-2023 08.04,2023-03-31 08:17:46,13.85,10.0
28-05-2023 02.08,28-05-2023 02.21,2023-05-28 02:37:28,12.81,11.0
17-12-2023 23.23,17-12-2023 23.33,2023-12-17 23:46:02,9.8,15.0
30-03-2023 1.58,30-03-2023 2.07,2023-03-30 02:11:52.600000000,4.26,27.0
16-01-2024 16.52,16-01-2024 17.10,2024-01-16 17:21:06,18.21,16.0
21-01-2024 18.52,21-01-2024 19.17,2024-01-21 19:29:43,25.45,30.0
2023/11/24 12:44:18,24-11-2023 13.07,2023-11-24 13:10:21,22.8,15.0
23-01-2024 08.17,23-01-2024 08.35,2024-01-23 08:44:25,17.97,14.0
05-07-2023 20.35,05-07-2023 20.47,2023-07-05 20:56:27,11.66,19.0
2023/11/24 11:08:37,24-11-2023 11.25,2023-11-24 11:36:56,16.82,31.0
18-04-2023 21.35,18-04-2023 21.48,2023-04-18 22:00:39,13.55,24.0
07-01-2024 12.39,07-01-2024 12.57,2024-01-07 13:02:14,18.09,22.0
03-11-2023 21.29,03-11-2023 21.37,2023-11-03 21:52:18,7.99,12.0
2024/01/03 08:51:54,03-01-2024 09.26,2024-01-03 09:31:53,34.96,49.0
31-01-2024 22.00,31-01-2024 22.25,2024-01-31 22:34:35,25.63,
12-12-2023 10.21,12-12-2023 10.32,2023-12-12 10:39:03,10.86,0.0
16-07-2023 13.29,16-07-2023 13.42,2023-07-16 13:57:48,13.12,18.0
24-01-2024 22.02,24-01-2024 22.31,2024-01-24 22:42:28,28.89,46.0
21-11-2023 19.26,21-11-2023 19.51,2023-11-21 20:01:31,24.99,31.0
05-02-2024 16.06,05-02-2024 16.32,2024-02-05 16:39:03,25.76,29.0
18-08-2023 16.23,18-08-2023 16.48,2023-08-18 16:55:30,24.82,219.0
05-03-2024 06.23,05-03-2024 06.42,2024-03-05 06:55:53,18.85,35.0
23-07-2023 18.18,23-07-2023 18.45,2023-07-23 18:57:35,27.13,44.0
30-03-2023 16.45,30-03-2023 16.45,2023-03-30 16:54:41.000000000,9.55,27.0
30-07-2023 01.09,30-07-2023 01.40,2023-07-30 01:54:43,31.76,35.0
2024/01/07 17:49:44,07-01-2024 17.57,2024-01-07 17:59:33,7.82,16.0
29-05-2023 10.13,29-05-2023 10.30,29-05-2023 10:39:04.923414,16.62,
21-06-2023 22.30,21-06-2023 23.01,2023-06-21 23:10:05,30.47,40.0
2023/07/17 07:53:45,17-07-2023 08.20,2023-07-17 08:25:06,26.58,27.0
13-09-2023 12.16,2023-09-13 12:51,2023-09-13 13:06:53,35.18,62.0
30-03-2023 3.02,30-03-2023 3.02,2023-03-30 03:14:18.600000000,12.06,45.0
30-03-2023 16.45,30-03-2023 16.50,2023-03-30 16:54:21.800000000,4.23,27.0
19-11-2023 10.52,19-11-2023 11.19,2023-11-19 11:26:04,27.52,46.0
20-03-2024 07.03,20-03-2024 07.33,2024-03-20 07:54:09,30.77,47.0
06-10-2023 23.07,06-10-2023 23.23,2023-10-06 23:27:26,16.18,7.0
09-02-2024 21.55,09-02-2024 22.16,2024-02-09 22:20:19,21.42,14.0
06-02-2024 14.34,06-02-2024 14.59,2024-02-06 15:14:28,25.73,26.0
15-02-2024 05.43,15-02-2024 06.00,2024-02-15 06:07:16,17.62,36.0
27-01-2024 08.42,27-01-2024 09.06,2024-01-27 09:17:03,23.63,32.0
02-07-2023 03.19,02-07-2023 03.30,02-07-2023 03:42:20.613846,11.46,8.0
05-05-2023 19.16,05-05-2023 19.40,2023-05-05 19:49:28,24.47,49.0
13-04-2023 14.05,13-04-2023 14.19,2023-04-13 14:31:24,13.85,0.0
28-03-2024 03.33,28-03-2024 03.46,2024-03-28 03:51:55,12.51,39.0
29-07-2023 18.03,29-07-2023 18.25,2023-07-29 18:51:04,22.07,33.0
22-07-2023 19.01,22-07-2023 18.45,2023-07-22 19:07:41,16.24,23.0
28-07-2023 01.42,28-07-2023 02.12,2023-07-28 02:24:52,29.35,39.0
27-06-2023 07.06,2023-06-27 07:27,2023-06-27 07:37:10,21.19,24.0
01-07-2023 17.02,01-07-2023 17.19,2023-07-01 17:29:13,16.98,24.0
04-07-2023 09.06,04-07-2023 09.42,2023-07-04 09:45:14,36.17,45.0
20-12-2023 01.30,20-12-2023 01.46,2023-12-20 02:03:12,16.53,200.0
12-06-2023 09.59,12-06-2023 10.19,2023-06-12 10:27:30,20.12,32.0
20-12-2023 08.46,20-12-2023 09.01,2023-12-20 09:17:19,,17.0
15-03-2024 23.16,15-03-2024 23.34,2024-03-15 23:50:40,17.82,34.0
05-12-2023 10.57,05-12-2023 11.24,2023-12-05 11:37:38,26.97,34.0
2023/04/17 23:21:09,17-04-2023 23.43,17-04-2023 23:50:38.050371,22.59,30.0
21-04-2023 03.57,21-04-2023 04.20,2023-04-21 04:35:59,23.02,32.0
2023/11/09 06:07:59,09-11-2023 06.26,2023-11-09 06:43:40,18.27,32.0
30-03-2023 13.55,30-03-2023 13.59,2023-03-30 14:12:23.199999999,12.62,25.0
21-11-2023 16.07,2023-11-21 16:38,2023-11-21 16:49:27,30.29,48.0
2024/02/22 09:58:43,22-02-2024 10.20,2024-02-22 10:37:48,22.2,10.0
15-01-2024 17.16,15-01-2024 17.37,2024-01-15 17:47:58,20.62,19.0
04-06-2023 23.55,05-06-2023 00.25,2023-06-05 00:36:29,30.08,32.0
25-02-2024 01.59,25-02-2024 02.15,2024-02-25 02:18:00,16.04,34.0
07-11-2023 17.45,07-11-2023 18.14,2023-11-07 18:32:57,29.15,28.0
06-09-2023 07.22,06-09-2023 07.49,2023-09-06 08:02:41,27.57,48.0
24-03-2024 02.42,24-03-2024 03.05,2024-03-24 03:16:07,22.93,33.0
16-08-2023 04.25,16-08-2023 04.46,2023-08-16 04:58:18,21.1,13.0
04-11-2023 22.33,04-11-2023 22.52,2023-11-04 23:01:40,18.9,22.0
16-05-2023 21.05,16-05-2023 21.20,2023-05-16 21:33:41,15.07,30.0
05-12-2023 05.57,05-12-2023 06.12,2023-12-05 06:18:15,15.65,13.0
25-07-2023 14.46,2023-07-25 14:59,2023-07-25 15:20:37,13.2,15.0
11-03-2024 21.44,11-03-2024 21.58,2024-03-11 22:05:49,13.99,31.0
24-03-2024 03.02,24-03-2024 03.24,2024-03-24 03:27:01,22.87,201.0
18-10-2023 16.12,18-10-2023 16.45,2023-10-18 16:55:44,33.2,55.0
27-09-2023 23.54,28-09-2023 00.24,2023-09-28 00:33:41,30.49,40.0
22-07-2023 17.51,22-07-2023 18.10,2023-07-22 18:24:49,19.24,13.0
15-09-2023 06.21,15-09-2023 06.41,2023-09-15 06:49:21,20.14,29.0
15-02-2024 10.16,15-02-2024 10.48,2024-02-15 11:01:37,32.24,38.0
28-12-2023 15.47,28-12-2023 16.06,2023-12-28 16:16:27,18.74,30.0
13-11-2023 18.38,2023-11-13 18:58,2023-11-13 19:12:45,20.53,32.0
08-10-2023 03.57,08-10-2023 04.33,2023-10-08 04:35:41,36.27,37.0
26-07-2023 09.57,26-07-2023 10.19,2023-07-26 10:25:05,21.82,56.0
15-02-2024 23.26,15-02-2024 23.49,15-02-2024 23:57:05.708021,22.37,28.0
29-05-2023 14.15,29-05-2023 14.41,2023-05-29 14:53:39,25.83,43.0
09-02-2024 07.39,09-02-2024 07.58,2024-02-09 08:12:44,19.34,19.0
2023/12/31 17:00:54,31-12-2023 17.20,2023-12-31 17:32:50,19.44,39.0
03-01-2024 03.50,03-01-2024 04.08,2024-01-03 04:11:43,17.27,25.0
14-03-2024 01.38,14-03-2024 02.10,2024-03-14 02:26:55,31.7,40.0
05-08-2023 06.31,05-08-2023 06.48,2023-08-05 06:57:34,17.34,27.0
14-12-2023 13.57,14-12-2023 14.27,2023-12-14 14:42:39,30.44,54.0
30-03-2023 23.54,30-03-2023 23.58,2023-03-31 00:17:23.200000000,18.42,2.0
14-07-2023 16.48,2023-07-14 17:08,2023-07-14 17:21:08,19.64,30.0
30-03-2023 21.09,30-03-2023 21.13,2023-03-30 21:15:24.000000000,,44.0
12-08-2023 21.10,12-08-2023 21.29,2023-08-12 21:33:04,18.33,13.0
2023/05/19 11:55:45,19-05-2023 12.14,2023-05-19 12:28:14,18.33,10.0
14-12-2023 00.04,14-12-2023 00.23,2023-12-14 00:29:09,19.26,46.0
09-03-2024 18.41,09-03-2024 19.08,2024-03-09 19:15:06,26.94,44.0
02-03-2024 12.43,2024-03-02 13:08,2024-03-02 13:28:41,25.23,20.0
07-02-2024 00.47,07-02-2024 01.15,2024-02-07 01:21:17,27.89,
30-03-2023 3.02,30-03-2023 3.03,2023-03-30 03:10:53.400000000,7.64,45.0
18-02-2024 03.30,18-02-2024 03.53,2024-02-18 04:11:53,22.78,35.0
26-11-2023 15.43,26-11-2023 16.10,2023-11-26 16:19:17,27.71,42.0
15-11-2023 20.23,15-11-2023 20.51,2023-11-15 21:05:40,27.79,50.0
19-04-2023 05.25,19-04-2023 05.38,2023-04-19 05:56:14,12.89,23.0
30-03-2023 4.45,30-03-2023 4.47,2023-03-30 04:59:08.400000000,12.09,3.0
02-10-2023 10.23,02-10-2023 10.48,2023-10-02 11:05:35,24.7,34.0
31-12-2023 19.30,31-12-2023 19.47,2023-12-31 19:58:39,17.24,37.0
10-07-2023 17.05,10-07-2023 17.28,2023-07-10 17:32:51,23.1,32.0
23-08-2023 15.02,23-08-2023 15.32,2023-08-23 15:38:26,29.7,49.0
05-01-2024 19.50,05-01-2024 20.11,2024-01-05 20:15:48,21.37,50.0
15-08-2023 12.16,15-08-2023 12.38,2023-08-15 12:40:54,22.59,36.0
30-03-2023 0.10,30-03-2023 0.15,2023-03-30 00:31:21.400000000,16.29,28.0
23-08-2023 18.53,23-08-2023 19.06,2023-08-23 19:15:45,13.14,29.0
05-11-2023 10.43,05-11-2023 11.10,05-11-2023 11:18:02.776223,26.85,28.0
27-12-2023 16.51,27-12-2023 17.27,2023-12-27 17:33:54,35.62,72.0
2023/11/07 19:18:23,07-11-2023 19.40,2023-11-07 19:57:33,21.82,29.0
23-09-2023 18.07,23-09-2023 18.32,2023-09-23 18:36:49,24.65,43.0
23-04-2023 15.37,23-04-2023 16.03,2023-04-23 16:09:13,25.32,35.0
07-06-2023 22.36,07-06-2023 23.01,2023-06-07 23:09:32,24.79,42.0
10-10-2023 10.58,10-10-2023 11.25,2023-10-10 11:37:48,26.73,32.0
,07-09-2023 20.59,2023-09-07 21:02:45,30.61,53.0
03-05-2023 19.27,03-05-2023 19.52,2023-05-03 20:01:29,104.21,51.0
2024/02/09 11:08:08,09-02-2024 11.35,2024-02-09 11:49:58,26.97,51.0
19-08-2023 12.28,19-08-2023 12.40,2023-08-19 12:42:24,11.72,5.0
05-05-2023 04.23,05-05-2023 04.51,2023-05-05 05:08:36,28.0,36.0
2023/09/12 14:15:52,12-09-2023 14.50,2023-09-12 14:57:57,34.84,46.0
29-02-2024 16.01,29-02-2024 16.19,2024-02-29 16:29:05,18.77,38.0
09-02-2024 09.20,09-02-2024 09.46,2024-02-09 09:55:36,26.14,63.0
22-11-2023 07.15,2023-11-22 07:42,2023-11-22 07:54:58,26.83,36.0
04-09-2023 13.03,04-09-2023 13.14,2023-09-04 13:16:57,10.16,6.0
30-08-2023 16.36,2023-08-30 17:01,2023-08-30 17:24:35,25.37,23.0
26-08-2023 07.18,26-08-2023 07.36,2023-08-26 07:44:26,17.23,28.0
15-01-2024 16.20,15-01-2024 16.53,2024-01-15 17:05:37,32.31,67.0
20-05-2023 06.30,20-05-2023 06.52,2023-05-20 07:00:13,22.15,35.0
01-11-2023 03.15,01-11-2023 03.36,2023-11-01 03:39:39,21.38,26.0
30-03-2023 21.09,30-03-2023 21.09,2023-03-30 21:19:54.600000000,10.06,44.0
02-06-2023 14.41,02-06-2023 15.10,2023-06-02 15:17:17,28.57,39.0
26-08-2023 04.06,26-08-2023 04.26,2023-08-26 04:41:05,19.76,21.0
30-03-2023 21.09,30-03-2023 21.13,2023-03-30 21:28:35.400000000,14.74,44.0
03-07-2023 14.22,03-07-2023 14.38,2023-07-03 14:41:21,16.19,45.0
26-09-2023 09.52,26-09-2023 10.13,2023-09-26 10:21:45,20.29,33.0
12-07-2023 13.26,12-07-2023 13.53,2023-07-12 13:57:31,26.99,50.0
2023/12/31 18:52:14,31-12-2023 19.16,2023-12-31 19:32:08,24.17,48.0
14-03-2024 23.20,14-03-2024 23.50,2024-03-15 00:02:18,29.99,46.0
08-03-2024 01.03,08-03-2024 01.26,2024-03-08 01:35:48,22.76,44.0
30-03-2023 5.34,30-03-2023 5.41,2023-03-30 05:50:16.800000000,8.98,50.0
29-10-2023 14.26,29-10-2023 14.58,2023-10-29 15:11:29,31.67,44.0
28-09-2023 18.52,28-09-2023 19.18,2023-09-28 19:28:20,25.88,24.0
24-04-2023 05.49,24-04-2023 06.21,2023-04-24 06:34:37,32.37,30.0
04-10-2023 07.05,04-10-2023 07.23,2023-10-04 07:34:18,18.24,39.0
28-03-2024 18.59,28-03-2024 19.16,2024-03-28 19:27:10,17.59,47.0
24-05-2023 09.56,24-05-2023 10.22,2023-05-24 10:36:35,25.74,30.0
05-02-2024 07.35,05-02-2024 07.48,2024-02-05 07:54:06,13.22,19.0
10-09-2023 09.32,10-09-2023 10.02,10-09-2023 10:20:40.632368,30.0,27.0
30-12-2023 07.35,30-12-2023 07.46,2023-12-30 07:56:32,58.69,22.0
30-09-2023 14.38,30-09-2023 15.03,2023-09-30 15:08:12,24.59,32.0
30-03-2023 5.34,30-03-2023 5.42,2023-03-30 05:56:09.599999999,13.86,50.0
04-12-2023 14.38,04-12-2023 14.58,2023-12-04 15:13:21,19.32,27.0
01-12-2023 12.11,01-12-2023 12.32,2023-12-01 12:47:19,21.08,33.0
11-10-2023 20.54,11-10-2023 21.12,2023-10-11 21:20:45,18.01,18.0
08-05-2023 04.00,08-05-2023 04.24,2023-05-08 04:43:41,24.15,33.0
24-11-2023 13.05,24-11-2023 13.25,2023-11-24 13:42:10,20.21,30.0
27-06-2023 16.29,27-06-2023 16.39,2023-06-27 16:43:35,10.07,20.0
