arrival_time,start_time,finish_time,wait_time,queue_length
23-03-2024 10.56,23-03-2024 11.17,2024-03-23 11:24:45,21.92,25.0
03-09-2024 12.22,03-09-2024 12.46,2024-09-03 12:53:05,24.08,43.0
06-03-2023 11.41,06-03-2023 12.12,2023-03-06 12:26:45,31.39,70.0
24-05-2023 09.44,24-05-2023 10.02,2023-05-24 10:09:39,18.31,40.0
11-01-2023 12.16,11-01-2023 12.51,2023-01-11 12:55:51,35.26,44.0
16-04-2024 12.18,16-04-2024 12.24,2024-04-16 12:33:51,6.01,40.0
2024/11/06 14:32:00,06-11-2024 14.44,2024-11-06 14:56:54,12.86,33.0
04-11-2024 11.46,,2024-11-04 12:19:59,26.8,32.0
2024/12/02 12:35:00,02-12-2024 12.48,2024-12-02 12:58:36,13.94,40.0
2024/03/26 12:25:00,26-03-2024 12.37,2024-03-26 12:38:48,12.05,40.0
30-09-2023 13.00,30-09-2023 13.01,2023-09-30 13:02:00,1.0,27.0
17-06-2023 09.12,17-06-2023 09.47,2023-06-17 09:52:08,35.71,52.0
10-05-2023 12.07,10-05-2023 12.35,2023-05-10 12:44:20,28.6,35.0
2023/02/13 14:30:00,13-02-2023 14.38,2023-02-13 14:48:27,8.44,32.0
23-02-2024 15.17,23-02-2024 15.41,2024-02-23 15:45:00,24.28,27.0
30-01-2023 11.45,30-01-2023 11.58,2023-01-30 12:04:43,13.74,27.0
03-08-2024 13.00,03-08-2024 13.01,2024-08-03 13:02:00,1.0,27.0
18-09-2023 12.00,18-09-2023 12.25,2023-09-18 12:40:13,25.17,33.0
04-01-2024 11.26,04-01-2024 11.49,2024-01-04 11:52:26,22.36,30.0
24-06-2023 13.00,24-06-2023 13.01,2023-06-24 13:02:00,1.0,25.0
07-08-2024 10.26,07-08-2024 10.52,2024-08-07 11:02:46,26.31,40.0
2023/04/26 13:14:00,26-04-2023 13.29,2023-04-26 13:40:05,15.28,27.0
23-01-2024 09.27,23-01-2024 09.50,2024-01-23 10:00:44,23.36,28.0
08-06-2024 12.45,08-06-2024 12.56,2024-06-08 13:00:00,11.41,40.0
21-09-2024 13.00,21-09-2024 13.01,2024-09-21 13:02:00,1.0,17.0
2024/07/02 09:38:00,02-07-2024 09.55,2024-07-02 10:12:24,,26.0
09-01-2023 10.17,09-01-2023 10.25,2023-01-09 10:38:01,8.94,32.0
2023/07/07 14:39:00,07-07-2023 14.49,2023-07-07 15:03:43,10.13,29.0
12-03-2024 14.08,12-03-2024 14.27,2024-03-12 14:36:42,19.19,41.0
,11-11-2024 11.05,2024-11-11 11:21:50,14.72,25.0
2024/04/15 10:08:00,15-04-2024 11.38,2024-04-15 11:50:06,90.45,33.0
10-06-2024 11.10,10-06-2024 11.35,2024-06-10 11:47:41,25.05,
23-02-2023 12.12,23-02-2023 12.33,2023-02-23 12:35:25,21.24,31.0
18-05-2023 12.05,18-05-2023 12.36,2023-05-18 12:45:52,31.64,35.0
2023/02/01 09:00:00,01-02-2023 09.22,2023-02-01 09:32:21,,34.0
2023/01/07 12:43:00,07-01-2023 12.59,2023-01-07 13:00:00,16.0,43.0
18-02-2023 12.49,18-02-2023 12.59,2023-02-18 13:00:00,10.0,36.0
13-10-2023 12.41,13-10-2023 13.18,2023-10-13 13:29:17,37.8,49.0
11-11-2023 11.13,11-11-2023 11.37,2023-11-11 11:50:31,24.73,37.0
16-08-2024 12.49,16-08-2024 13.21,2024-08-16 13:31:52,31.6,26.0
20-09-2023 12.25,20-09-2023 12.55,2023-09-20 13:04:40,30.82,37.0
26-02-2024 10.20,26-02-2024 10.28,2024-02-26 10:36:36,8.36,32.0
24-04-2024 12.12,24-04-2024 12.36,2024-04-24 12:54:23,24.64,
,21-05-2024 14.10,2024-05-21 14:12:50,23.18,27.0
27-11-2023 12.13,27-11-2023 12.37,2023-11-27 12:46:17,24.14,59.0
2023/12/28 09:26:00,28-12-2023 09.37,2023-12-28 09:42:25,10.95,6.0
23-12-2023 09.12,23-12-2023 09.34,2023-12-23 09:40:13,22.9,20.0
,15-12-2023 10.34,2023-12-15 10:44:43,29.78,20.0
31-01-2023 12.29,31-01-2023 12.38,2023-01-31 12:46:49,9.18,40.0
25-01-2024 13.19,25-01-2024 13.31,2024-01-25 13:32:28,12.35,40.0
23-11-2024 12.40,23-11-2024 12.59,2024-11-23 13:00:00,19.0,37.0
01-07-2024 14.47,01-07-2024 15.09,2024-07-01 15:19:12,22.39,52.0
14-05-2024 10.33,14-05-2024 10.46,2024-05-14 11:02:11,13.35,21.0
13-07-2023 12.03,13-07-2023 12.12,2023-07-13 12:26:07,8.63,
03-10-2023 14.15,03-10-2023 14.34,2023-10-03 14:40:36,19.38,8.0
03-11-2023 11.45,03-11-2023 12.08,2023-11-03 12:17:52,23.7,31.0
16-05-2023 09.56,16-05-2023 10.19,2023-05-16 10:23:45,23.29,26.0
10-01-2023 12.14,10-01-2023 12.28,2023-01-10 12:30:30,14.84,5.0
22-04-2024 15.18,22-04-2024 15.19,2024-04-22 15:31:28,1.74,7.0
24-01-2024 12.20,24-01-2024 12.41,2024-01-24 12:51:01,21.51,28.0
12-07-2023 13.26,12-07-2023 13.43,2023-07-12 13:56:46,17.53,27.0
18-04-2023 09.22,18-04-2023 09.52,2023-04-18 10:06:30,30.02,
21-04-2023 10.06,21-04-2023 10.43,2023-04-21 10:56:06,37.14,36.0
2023/01/24 11:58:00,24-01-2023 12.18,2023-01-24 12:36:29,20.25,20.0
22-03-2024 10.22,22-03-2024 10.34,2024-03-22 10:45:41,12.47,32.0
22-02-2024 13.40,22-02-2024 13.46,2024-02-22 13:52:10,6.07,25.0
25-08-2023 13.13,25-08-2023 13.37,2023-08-25 13:48:32,24.85,29.0
26-01-2023 14.51,26-01-2023 15.13,2023-01-26 15:29:36,22.97,26.0
01-11-2023 13.14,01-11-2023 13.33,2023-11-01 13:43:58,19.56,33.0
18-07-2023 12.48,18-07-2023 12.49,2023-07-18 12:56:56,1.0,40.0
24-04-2024 12.55,24-04-2024 13.12,2024-04-24 13:23:36,18.0,29.0
28-12-2023 10.27,28-12-2023 10.48,2023-12-28 11:00:31,21.84,22.0
17-05-2023 09.24,17-05-2023 09.35,2023-05-17 09:48:15,11.34,20.0
21-05-2024 12.10,21-05-2024 12.33,2024-05-21 12:41:05,23.21,41.0
22-11-2023 12.16,22-11-2023 12.39,2023-11-22 12:49:11,23.16,32.0
23-11-2023 09.07,23-11-2023 09.28,2023-11-23 09:37:08,21.48,28.0
21-09-2023 10.17,21-09-2023 10.35,2023-09-21 10:48:06,18.09,42.0
21-09-2023 15.26,21-09-2023 15.44,2023-09-21 15:45:00,,43.0
20-04-2023 09.32,20-04-2023 09.54,2023-04-20 09:59:43,22.2,29.0
2023/07/14 13:00:00,14-07-2023 13.15,2023-07-14 13:27:08,15.61,33.0
2024/03/28 10:49:00,28-03-2024 11.10,2024-03-28 11:20:04,21.41,27.0
2023/04/04 13:25:00,04-04-2023 14.02,2023-04-04 14:14:30,36.98,
14-03-2024 09.22,14-03-2024 09.40,2024-03-14 09:49:01,18.67,26.0
24-04-2023 11.39,24-04-2023 12.10,2023-04-24 12:16:42,31.53,30.0
11-08-2023 12.36,11-08-2023 12.56,2023-08-11 13:05:56,20.61,35.0
13-10-2023 10.19,13-10-2023 10.42,2023-10-13 10:54:43,23.36,30.0
08-12-2023 10.02,08-12-2023 10.22,2023-12-08 10:37:13,20.17,32.0
12-11-2024 09.28,12-11-2024 09.47,2024-11-12 09:58:46,18.95,39.0
2023/08/09 12:16:00,09-08-2023 12.30,2023-08-09 12:37:07,14.66,21.0
12-02-2024 13.28,12-02-2024 13.40,2024-02-12 13:51:32,12.13,18.0
02-08-2024 11.47,02-08-2024 12.10,2024-08-02 12:17:52,23.51,29.0
25-12-2023 12.32,25-12-2023 12.38,2023-12-25 12:49:36,6.88,40.0
15-04-2024 14.04,15-04-2024 14.12,2024-04-15 14:18:21,8.34,25.0
,18-01-2023 11.09,2023-01-18 11:19:13,15.74,31.0
05-03-2024 12.45,05-03-2024 13.09,2024-03-05 13:26:20,24.7,41.0
10-02-2024 10.34,10-02-2024 10.51,2024-02-10 11:03:11,17.03,24.0
05-08-2024 11.13,05-08-2024 11.41,2024-08-05 11:51:54,28.89,34.0
,15-03-2023 09.40,2023-03-15 09:50:12,16.7,20.0
13-12-2023 13.32,13-12-2023 13.50,2023-12-13 13:52:30,18.04,33.0
12-06-2023 13.51,12-06-2023 14.06,2023-06-12 14:17:12,15.46,15.0
24-07-2024 11.36,24-07-2024 12.03,2024-07-24 12:25:09,27.97,45.0
05-10-2023 14.04,05-10-2023 14.35,2023-10-05 14:38:11,30.85,47.0
30-11-2023 09.04,30-11-2023 09.19,2023-11-30 09:32:19,15.36,20.0
2024/11/05 12:48:00,05-11-2024 13.11,2024-11-05 13:20:42,23.32,43.0
22-01-2024 13.31,22-01-2024 13.54,2024-01-22 14:01:57,23.45,38.0
,01-06-2024 09.46,2024-06-01 09:59:45,14.99,36.0
06-02-2024 13.00,06-02-2024 13.12,2024-02-06 13:20:56,12.31,6.0
2023/04/19 15:45:00,19-04-2023 15.46,2023-04-19 15:47:00,1.0,25.0
18-12-2023 09.26,18-12-2023 09.48,2023-12-18 09:59:51,22.87,
2024/11/29 11:26:00,29-11-2024 11.54,2024-11-29 12:10:27,28.37,39.0
05-11-2024 10.28,05-11-2024 10.47,2024-11-05 10:54:32,19.04,29.0
26-02-2024 14.50,26-02-2024 15.06,2024-02-26 15:17:49,16.98,27.0
24-10-2023 09.49,24-10-2023 10.04,2023-10-24 10:13:32,15.36,22.0
13-07-2023 09.54,13-07-2023 10.10,2023-07-13 10:21:57,16.76,16.0
07-10-2023 13.00,07-10-2023 13.01,2023-10-07 13:02:00,1.0,25.0
21-06-2024 12.30,21-06-2024 12.48,2024-06-21 13:06:18,18.42,40.0
08-08-2024 14.07,08-08-2024 14.36,2024-08-08 14:57:30,29.3,34.0
01-03-2024 10.21,01-03-2024 10.46,2024-03-01 10:57:53,25.12,34.0
21-02-2024 10.23,21-02-2024 10.47,2024-02-21 10:59:00,24.83,32.0
13-07-2023 10.11,13-07-2023 10.35,2023-07-13 10:45:50,24.27,47.0
27-07-2024 13.00,27-07-2024 13.01,2024-07-27 13:02:00,1.0,41.0
2023/01/17 10:58:00,17-01-2023 11.29,2023-01-17 11:40:48,31.35,19.0
31-08-2024 13.00,31-08-2024 13.01,2024-08-31 13:02:00,1.0,52.0
04-08-2023 12.26,04-08-2023 12.38,2023-08-04 12:50:14,12.11,40.0
25-07-2023 10.45,25-07-2023 11.17,2023-07-25 11:27:14,32.41,39.0
22-11-2024 10.15,22-11-2024 10.42,2024-11-22 10:51:57,27.06,31.0
22-04-2024 14.24,22-04-2024 14.40,2024-04-22 14:53:30,16.23,14.0
2024/09/28 10:40:00,28-09-2024 11.09,2024-09-28 11:21:36,29.17,
17-01-2024 12.23,17-01-2024 12.51,2024-01-17 13:06:10,28.85,41.0
09-02-2023 9.51,09-02-2023 09.54,2023-02-09 09:55:59,3.04,10.0
2023/02/14 10:26:00,14-02-2023 10.34,2023-02-14 10:41:58,8.48,32.0
05-07-2024 10.13,05-07-2024 10.20,2024-07-05 10:34:21,7.44,5.0
18-11-2023 10.40,18-11-2023 11.10,2023-11-18 11:20:36,30.03,32.0
12-10-2024 12.45,12-10-2024 12.58,2024-10-12 13:00:00,13.38,40.0
17-04-2023 14.33,17-04-2023 14.49,2023-04-17 15:04:39,16.8,15.0
09-03-2024 12.16,09-03-2024 12.35,2024-03-09 12:41:14,18.4,43.0
2023/11/06 09:00:00,06-11-2023 09.32,2023-11-06 09:48:37,32.84,32.0
20-06-2024 13.55,20-06-2024 14.03,2024-06-20 14:08:14,8.24,25.0
30-08-2023 14.24,30-08-2023 14.41,2023-08-30 14:51:49,17.72,38.0
04-07-2023 13.34,04-07-2023 13.55,2023-07-04 14:07:00,21.39,27.0
20-02-2024 11.20,20-02-2024 11.36,2024-02-20 11:45:09,16.87,10.0
2024/09/04 12:21:00,04-09-2024 12.26,2024-09-04 12:31:07,5.77,40.0
30-01-2024 12.27,30-01-2024 12.49,2024-01-30 12:59:36,22.51,59.0
2023/02/20 10:09:00,20-02-2023 10.21,2023-02-20 10:37:26,12.14,47.0
02-02-2023 12.20,02-02-2023 12.37,2023-02-02 12:54:58,,40.0
27-09-2023 11.08,27-09-2023 11.23,2023-09-27 11:31:28,15.27,23.0
10-06-2023 12.45,10-06-2023 12.59,2023-06-10 13:00:00,14.16,32.0
24-01-2024 09.36,24-01-2024 09.53,2024-01-24 10:13:58,17.09,21.0
01-06-2023 10.20,01-06-2023 10.30,2023-06-01 10:38:44,10.56,32.0
2024/06/29 13:00:00,29-06-2024 13.01,2024-06-29 13:02:00,1.0,33.0
2023/09/28 15:33:00,28-09-2023 15.41,2023-09-28 15:45:00,8.91,25.0
10-05-2024 11.10,10-05-2024 11.33,2024-05-10 11:41:23,23.65,42.0
13-03-2024 11.23,13-03-2024 11.48,2024-03-13 12:00:35,25.18,42.0
2023/12/04 10:33:00,04-12-2023 10.51,2023-12-04 11:02:56,18.75,42.0
2023/05/18 10:14:00,18-05-2023 10.20,2023-05-18 10:32:48,6.42,32.0
03-10-2024 13.11,03-10-2024 13.26,2024-10-03 13:37:10,15.69,33.0
07-06-2024 13.45,07-06-2024 13.53,2024-06-07 14:01:07,8.14,25.0
2023/02/09 13:36:00,09-02-2023 13.52,2023-02-09 14:02:13,16.76,28.0
,24-08-2023 13.13,2023-08-24 13:24:06,,13.0
04-12-2023 12.29,04-12-2023 12.55,2023-12-04 13:11:42,26.3,44.0
08-05-2024 12.46,08-05-2024 13.10,2024-05-08 13:25:12,23.33,27.0
09-01-2023 15.29,09-01-2023 15.44,2023-01-09 15:45:00,15.0,35.0
10-06-2024 15.45,10-06-2024 15.46,2024-06-10 15:47:00,1.0,13.0
2024/01/09 15:00:00,09-01-2024 15.24,2024-01-09 15:34:25,24.99,52.0
09-10-2024 09.50,09-10-2024 10.13,2024-10-09 10:26:15,23.61,38.0
09-11-2024 10.11,09-11-2024 10.27,2024-11-09 10:39:35,16.54,26.0
2023/04/12 14:40:00,12-04-2023 15.03,2023-04-12 15:20:15,22.96,28.0
2024/06/17 15:19:00,17-06-2024 15.37,2024-06-17 15:42:14,18.44,37.0
2023/11/07 14:01:00,07-11-2023 14.15,2023-11-07 14:29:11,14.83,25.0
2023/11/14 15:45:00,14-11-2023 15.46,2023-11-14 15:47:00,1.0,25.0
14-09-2024 12.46,14-09-2024 12.59,2024-09-14 13:00:00,13.0,36.0
2023/01/17 10:25:00,17-01-2023 10.48,2023-01-17 10:58:52,23.84,30.0
2024/07/04 12:41:00,04-07-2024 13.07,2024-07-04 13:28:56,26.85,20.0
29-07-2023 13.00,29-07-2023 13.01,2023-07-29 13:02:00,1.0,27.0
,12-06-2024 10.37,2024-06-12 10:48:16,9.28,32.0
03-10-2024 12.21,03-10-2024 12.24,2024-10-03 12:32:10,3.0,40.0
02-08-2024 11.00,02-08-2024 11.19,2024-08-02 11:29:31,19.61,24.0
06-09-2024 13.57,06-09-2024 14.29,2024-09-06 14:40:52,32.74,36.0
01-03-2024 13.17,01-03-2024 13.42,2024-03-01 13:54:12,25.82,50.0
06-09-2023 15.07,06-09-2023 15.34,2023-09-06 15:44:11,27.01,50.0
,15-01-2024 11.31,2024-01-15 11:42:54,29.13,30.0
08-08-2024 09.56,08-08-2024 10.10,2024-08-08 10:22:31,14.95,19.0
11-03-2024 10.45,11-03-2024 10.57,2024-03-11 11:05:49,12.35,20.0
26-03-2024 14.38,26-03-2024 15.04,2024-03-26 15:19:21,26.16,26.0
2024/04/06 12:46:00,06-04-2024 12.59,2024-04-06 13:00:00,13.0,29.0
30-01-2024 15.36,30-01-2024 15.44,2024-01-30 15:45:00,8.0,25.0
16-04-2024 11.14,16-04-2024 11.37,2024-04-16 11:39:49,22.49,30.0
22-04-2023 12.46,22-04-2023 12.59,2023-04-22 13:00:00,13.0,35.0
2023/08/15 14:38:00,15-08-2023 14.54,2023-08-15 15:16:40,16.91,15.0
2024/09/23 12:14:00,23-09-2024 12.29,2024-09-23 12:37:09,15.57,32.0
10-09-2024 10.10,10-09-2024 10.27,2024-09-10 10:49:04,17.61,0.0
13-02-2023 09.17,13-02-2023 09.47,2023-02-13 09:55:39,30.06,46.0
17-05-2024 11.36,17-05-2024 12.07,2024-05-17 12:19:43,,39.0
30-07-2024 13.55,30-07-2024 14.02,2024-07-30 14:08:22,7.67,171.0
16-10-2023 14.20,16-10-2023 14.51,2023-10-16 15:07:58,31.75,33.0
10-07-2023 11.36,10-07-2023 12.00,2023-07-10 12:10:16,24.14,38.0
20-06-2023 13.00,20-06-2023 13.17,2023-06-20 13:29:33,17.3,45.0
20-01-2024 09.08,20-01-2024 09.30,2024-01-20 09:34:59,22.25,38.0
14-02-2024 10.07,14-02-2024 10.27,2024-02-14 10:29:15,20.3,34.0
12-04-2024 10.34,12-04-2024 10.45,2024-04-12 10:55:27,11.25,32.0
05-06-2023 11.14,05-06-2023 11.41,2023-06-05 11:56:40,26.31,34.0
07-02-2023 11.51,07-02-2023 12.17,2023-02-07 12:32:45,26.48,32.0
02-09-2024 10.15,02-09-2024 10.38,2024-09-02 10:46:38,23.53,28.0
06-11-2023 09.07,06-11-2023 09.24,2023-11-06 09:36:22,17.19,12.0
2023/06/30 12:31:00,30-06-2023 12.48,2023-06-30 12:53:38,17.4,25.0
06-11-2023 09.56,06-11-2023 10.26,2023-11-06 10:35:31,30.93,38.0
09-02-2024 12.14,09-02-2024 12.26,2024-02-09 12:40:20,11.92,31.0
29-05-2023 10.58,29-05-2023 11.17,2023-05-29 11:44:09,19.99,40.0
25-05-2023 12.07,25-05-2023 12.35,2023-05-25 12:44:50,28.87,47.0
2024/07/27 10:10:00,27-07-2024 10.27,2024-07-27 10:38:53,17.21,26.0
25-03-2024 10.40,25-03-2024 10.44,2024-03-25 10:46:55,4.94,32.0
02-01-2024 11.07,02-01-2024 11.23,2024-01-02 11:31:22,16.08,24.0
2024/01/05 10:04:00,05-01-2024 10.32,2024-01-05 10:41:40,28.49,37.0
05-08-2023 11.26,05-08-2023 11.43,2023-08-05 11:56:40,17.57,23.0
2024/04/19 15:00:00,19-04-2024 15.17,2024-04-19 15:27:28,17.71,34.0
23-02-2023 14.52,23-02-2023 15.16,2023-02-23 15:26:48,24.76,29.0
23-01-2023 13.53,23-01-2023 14.04,2023-01-23 14:17:01,11.73,25.0
05-04-2023 13.54,05-04-2023 14.23,2023-04-05 14:37:47,,40.0
06-07-2024 09.59,06-07-2024 10.04,2024-07-06 10:07:43,5.03,32.0
13-06-2024 10.38,13-06-2024 11.03,2024-06-13 11:13:00,25.67,33.0
2023/10/02 10:13:00,02-10-2023 10.45,2023-10-02 11:00:38,32.73,38.0
27-06-2023 15.00,27-06-2023 15.18,2023-06-27 15:29:33,,15.0
26-02-2024 13.58,26-02-2024 14.22,2024-02-26 14:26:10,24.48,54.0
2023/05/11 12:07:00,11-05-2023 12.19,2023-05-11 12:24:04,12.88,25.0
13-07-2024 13.00,13-07-2024 13.01,2024-07-13 13:02:00,1.0,43.0
12-02-2024 14.24,12-02-2024 14.43,2024-02-12 14:55:29,18.91,46.0
05-01-2023 10.07,05-01-2023 10.21,2023-01-05 10:35:46,14.55,24.0
2024/03/04 14:16:00,04-03-2024 14.27,2024-03-04 14:38:55,11.05,
03-05-2024 12.30,03-05-2024 12.39,2024-05-03 12:44:41,9.86,40.0
13-05-2024 12.04,13-05-2024 12.23,2024-05-13 12:40:45,18.99,10.0
12-01-2023 12.46,12-01-2023 13.11,2023-01-12 13:15:07,25.14,23.0
2023/10/07 11:27:00,07-10-2023 11.45,2023-10-07 11:55:09,18.91,11.0
15-08-2023 11.27,15-08-2023 11.41,2023-08-15 11:59:27,14.68,31.0
11-11-2024 13.49,11-11-2024 14.02,2024-11-11 14:20:10,13.76,25.0
2023/09/12 11:33:00,12-09-2023 11.57,2023-09-12 12:08:08,24.35,42.0
22-05-2024 12.15,22-05-2024 12.45,2024-05-22 13:03:12,30.15,30.0
08-08-2023 10.55,08-08-2023 11.06,2023-08-08 11:12:54,11.15,10.0
17-08-2024 10.54,17-08-2024 11.03,2024-08-17 11:06:41,9.35,37.0
26-09-2024 11.52,26-09-2024 12.19,2024-09-26 12:29:33,27.25,23.0
13-01-2024 12.05,13-01-2024 12.25,2024-01-13 12:38:04,20.59,29.0
17-02-2023 14.55,17-02-2023 15.16,2023-02-17 15:23:14,21.23,22.0
29-02-2024 10.41,29-02-2024 10.51,2024-02-29 10:56:45,10.9,32.0
19-05-2023 15.32,19-05-2023 15.36,2023-05-19 15:42:57,4.72,25.0
01-03-2024 12.30,01-03-2024 13.08,2024-03-01 13:16:54,37.73,36.0
03-02-2023 11.36,03-02-2023 12.05,2023-02-03 12:14:40,29.85,25.0
06-06-2023 11.41,06-06-2023 11.43,2023-06-06 11:48:24,2.81,2.0
2023/02/17 15:45:00,17-02-2023 15.46,2023-02-17 15:47:00,1.0,24.0
13-01-2023 9.17,13-01-2023 09.38,2023-01-13 09:46:07,21.52,26.0
03-04-2024 09.36,03-04-2024 09.58,2024-04-03 10:10:56,22.89,35.0
2024/09/28 13:00:00,28-09-2024 13.01,2024-09-28 13:02:00,1.0,33.0
,08-07-2023 11.30,2023-07-08 11:38:10,30.56,64.0
2023/02/28 09:42:00,28-02-2023 10.06,2023-02-28 10:22:34,24.43,30.0
08-02-2024 13.20,08-02-2024 13.30,2024-02-08 13:41:37,10.53,14.0
2023/06/28 11:49:00,28-06-2023 12.10,2023-06-28 12:21:09,21.46,23.0
2023/10/25 12:44:00,25-10-2023 13.00,2023-10-25 13:14:50,16.84,40.0
02-09-2023 13.00,02-09-2023 13.01,2023-09-02 13:02:00,1.0,32.0
31-08-2023 13.56,31-08-2023 14.12,2023-08-31 14:24:03,16.22,41.0
31-07-2024 13.51,31-07-2024 14.03,2024-07-31 14:12:54,12.54,12.0
29-03-2023 09.07,29-03-2023 09.20,2023-03-29 09:23:58,13.1,23.0
20-01-2023 14.29,20-01-2023 14.51,2023-01-20 14:56:21,22.3,32.0
02-12-2024 13.31,02-12-2024 13.49,2024-12-02 14:00:10,18.93,25.0
26-10-2024 12.48,26-10-2024 12.54,2024-10-26 12:58:08,6.62,40.0
11-09-2024 14.40,11-09-2024 15.08,2024-09-11 15:17:42,28.78,47.0
2023/06/17 13:00:00,17-06-2023 13.01,2023-06-17 13:02:00,1.0,16.0
20-04-2023 13.02,20-04-2023 13.23,2023-04-20 13:28:41,21.38,162.0
02-07-2024 11.04,02-07-2024 11.29,2024-07-02 11:41:13,25.98,24.0
22-05-2023 10.04,22-05-2023 10.10,2023-05-22 10:16:19,6.92,32.0
20-12-2023 11.29,20-12-2023 11.55,2023-12-20 12:06:26,26.58,37.0
08-03-2023 14.09,08-03-2023 14.19,2023-03-08 14:27:01,10.19,171.0
21-08-2023 13.59,21-08-2023 14.11,2023-08-21 14:27:40,12.77,25.0
11-12-2023 09.35,11-12-2023 09.52,2023-12-11 10:05:51,17.42,36.0
20-05-2023 10.40,20-05-2023 11.08,2023-05-20 11:18:45,28.78,19.0
23-01-2023 11.24,23-01-2023 11.59,2023-01-23 12:12:44,35.78,56.0
01-04-2023 13.00,01-04-2023 13.01,2023-04-01 13:02:00,1.0,53.0
12-08-2023 9.28,12-08-2023 09.54,2023-08-12 10:03:34,26.38,37.0
14-08-2024 13.55,14-08-2024 14.33,2024-08-14 14:43:35,38.37,75.0
28-09-2024 13.00,28-09-2024 13.01,2024-09-28 13:02:00,1.0,18.0
13-09-2023 12.15,13-09-2023 12.31,2023-09-13 12:35:40,16.18,25.0
18-09-2023 10.44,18-09-2023 11.02,2023-09-18 11:13:45,18.62,41.0
07-10-2024 12.50,07-10-2024 12.51,2024-10-07 13:02:53,1.0,3.0
06-01-2024 13.00,06-01-2024 13.01,2024-01-06 13:02:00,1.0,75.0
21-10-2023 12.28,21-10-2023 12.33,2023-10-21 12:40:14,5.21,40.0
2023/12/20 09:28:00,20-12-2023 09.46,2023-12-20 09:58:30,17.63,40.0
13-09-2024 09.29,13-09-2024 09.59,2024-09-13 10:03:02,30.47,55.0
07-05-2024 10.21,07-05-2024 10.27,2024-05-07 10:38:04,,32.0
13-11-2024 15.45,13-11-2024 15.46,2024-11-13 15:47:00,1.0,25.0
05-09-2024 09.04,05-09-2024 09.14,2024-09-05 09:17:34,10.53,23.0
08-03-2024 09.02,08-03-2024 09.23,2024-03-08 09:37:48,21.79,38.0
15-09-2023 15.13,15-09-2023 15.44,2023-09-15 15:45:00,31.0,39.0
13-05-2024 09.38,13-05-2024 09.59,2024-05-13 10:13:53,21.66,20.0
05-12-2023 09.58,05-12-2023 10.31,2023-12-05 10:40:50,33.47,31.0
,04-09-2023 10.51,2023-09-04 10:54:11,,35.0
,26-07-2024 10.19,2024-07-26 10:28:31,28.32,38.0
13-10-2023 11.15,13-10-2023 11.46,2023-10-13 11:57:03,31.16,39.0
2024/01/13 09:06:00,13-01-2024 09.29,2024-01-13 09:41:16,23.76,26.0
19-08-2023 13.00,19-08-2023 13.01,2023-08-19 13:02:00,1.0,32.0
16-12-2023 11.51,16-12-2023 12.11,2023-12-16 12:26:24,20.11,34.0
10-05-2024 11.06,10-05-2024 11.30,2024-05-10 11:31:18,24.3,33.0
06-02-2024 09.00,06-02-2024 09.10,2024-02-06 09:15:00,10.93,23.0
25-12-2023 10.22,25-12-2023 10.41,2023-12-25 10:59:35,19.71,
30-06-2023 12.12,30-06-2023 12.47,2023-06-30 13:02:00,35.07,62.0
05-10-2024 13.00,05-10-2024 13.01,2024-10-05 13:02:00,1.0,31.0
30-11-2023 13.58,30-11-2023 14.10,2023-11-30 14:23:41,,0.0
15-10-2024 10.09,15-10-2024 10.34,2024-10-15 10:50:29,25.08,10.0
27-12-2023 13.53,27-12-2023 14.14,2023-12-27 14:29:45,21.95,25.0
27-09-2023 10.45,27-09-2023 11.12,2023-09-27 11:13:48,27.3,35.0
24-08-2024 13.00,24-08-2024 13.01,2024-08-24 13:02:00,1.0,25.0
11-01-2024 15.14,11-01-2024 15.44,2024-01-11 15:45:00,30.0,43.0
30-05-2024 14.57,30-05-2024 15.18,2024-05-30 15:28:35,21.35,34.0
29-06-2024 11.19,29-06-2024 11.20,2024-06-29 11:25:39,1.0,1.0
2024/08/07 11:12:00,07-08-2024 11.34,2024-08-07 11:47:48,22.64,32.0
06-04-2023 13.36,06-04-2023 13.52,2023-04-06 13:53:17,16.29,
29-06-2024 09.13,29-06-2024 09.35,2024-06-29 09:45:35,22.41,43.0
06-02-2024 11.14,06-02-2024 11.30,2024-02-06 11:41:15,16.68,39.0
27-05-2023 11.36,27-05-2023 11.56,2023-05-27 12:12:17,20.13,33.0
31-01-2024 12.06,31-01-2024 12.29,2024-01-31 12:41:34,23.45,43.0
12-04-2024 12.39,12-04-2024 12.51,2024-04-12 13:02:29,12.89,14.0
11-09-2024 14.00,11-09-2024 14.08,2024-09-11 14:24:33,8.6,25.0
17-08-2024 11.47,17-08-2024 12.01,2024-08-17 12:06:55,14.86,19.0
2024/02/27 12:00:00,27-02-2024 12.29,2024-02-27 12:42:10,29.12,32.0
26-09-2024 12.30,26-09-2024 12.49,2024-09-26 13:05:14,19.76,16.0
21-09-2023 13.31,21-09-2023 13.49,2023-09-21 14:00:55,18.59,200.0
14-02-2023 11.23,14-02-2023 11.42,2023-02-14 11:50:58,19.13,
23-09-2024 09.10,23-09-2024 09.33,2024-09-23 09:47:46,23.42,35.0
2024/08/29 15:44:00,29-08-2024 15.44,2024-08-29 15:45:00,0.0,25.0
2023/02/04 12:28:00,04-02-2023 12.52,2023-02-04 13:00:00,24.24,29.0
